Taxonomy_Encoded,Avg_CPM_Uplift
9,5.639386104583743
9,4.556754656982418
9,5.511003775024415
9,4.70228558578491
9,3.74973087272644
9,4.452582081985479
9,1.9574342784881598
9,2.545460534667967
9,1.9172316608428943
9,2.179049079513552
9,2.6552201110839864
9,6.70912674560547
9,2.4644503105163587
9,2.4136550941467263
9,3.3052512634277327
10,1.6070940467834447
10,2.638922692871091
10,4.007743564605713
10,3.9549017250061063
10,2.651604383850099
10,4.754422499847415
10,1.1419923118591306
10,1.8738546737670916
10,4.832246348571777
10,1.3801378158569335
10,1.8640664196014392
10,3.824239147186276
10,1.1098309173583978
10,2.5515290229797394
10,5.354757649230956
10,3.71404340133667
10,3.2653360351562473
10,3.262778513336187
10,4.264717945861818
10,3.6434464841842633
10,1.336549020576478
10,2.1023447690963737
10,3.3044190593719485
10,1.0958495727539068
10,0.4188599132537849
10,4.625308096790312
10,4.379723433494566
10,4.1212923877716054
10,2.5797018737792996
10,6.571781132125857
10,3.8655154983520497
10,6.0402749420166
10,3.2260251502990727
10,3.372862901878354
10,3.4217810239791886
10,4.557404696273802
10,5.55239321403503
10,3.8380761917114263
10,4.846945588684083
10,5.397706085586547
10,3.805982530212404
10,4.149576649475097
10,5.28095750885009
10,1.7102787208557118
10,3.4566519660949693
10,2.9287543220520043
10,2.101419570159914
10,2.8222798421859725
10,3.9307354339599563
10,6.1576097835540775
10,7.4091884254455564
10,2.3021388814290353
11,-9.835857109832766
11,-2.4161560470581076
11,-7.3048033803939845
11,-6.350455154418945
11,-4.941157699584959
11,-11.14489209136963
11,-5.996276818084716
11,-15.166140866851812
11,-5.1690856735229485
11,-4.752843122863769
11,-10.09832589416504
11,0.5496938037872319
11,2.8206202377319354
11,-9.778465472793581
11,-7.864866037750243
11,-18.35892575302124
11,-7.222069645690922
11,-12.559280920028689
11,1.7655937614440909
11,-13.484177761077884
11,-15.259450778961183
11,-4.841875715255743
11,-8.39790554122925
11,0.6435853187561058
11,-8.188519371032715
11,-4.929597750854494
11,1.7860376590728766
11,-13.303462376403811
11,-7.654885355377198
11,-4.6012921539306575
11,-8.761592565155027
11,-7.149861193084714
11,-13.429372354888915
11,3.7082539321899386
11,-2.2676983966827393
11,1.2538152187347418
11,-7.213215328216549
11,-0.9134535411834754
11,-12.071352478790281
11,0.728701523590086
11,-6.537601406478885
11,-3.948815456390385
11,-15.369336024665834
11,-7.103304692077634
11,-8.339840875625615
11,-5.29206398468018
11,-9.467968679046628
11,-3.0948911445617675
11,-5.392760466766358
11,-6.075349982452392
11,7.41396471481324
11,-0.11616419474284238
12,1.7672201126098646
12,0.7495902530670158
12,0.2556775672912579
12,0.5304720092773412
12,2.860077406311035
12,1.332129548645021
12,3.690229769897467
12,1.1659773742675839
12,3.8177886455535894
12,4.272620899391175
12,0.15425705833435188
12,1.4828880523681605
12,3.947113643264771
12,0.37684262466430596
12,2.757342883682252
12,1.5599662153244003
12,0.13686962776184064
12,1.6130087104797362
12,0.7649774452209464
12,0.9084610613822943
12,1.0582255850791933
12,1.4780069331169132
12,3.2346498576164233
12,2.363325184631348
12,1.0840276145935062
12,2.991547250175477
12,1.315000063705443
12,5.461483901977541
12,5.071577730941776
12,3.259838253402709
12,1.627653122329713
12,0.7433552673339854
12,2.8460224403381353
12,0.18755228576659988
12,1.2993341279029842
12,0.5442494115829479
12,6.199000950241089
12,2.7662052730560305
12,5.3473228397369414
12,6.78456071090698
12,5.755937834739683
12,6.3508160972595205
12,2.7098312648773195
12,2.131244820022583
12,0.3584667158126833
12,0.575132719612121
12,-0.30331699104309084
12,0.7725143389701836
12,6.564678109741208
12,5.940564943313596
12,2.302577227401734
12,4.388067138671875
13,5.222878756332399
13,0.8282453590393075
13,1.1057397640228288
13,1.4309939842224075
13,1.3728930702209432
13,4.756028232955927
13,1.0825038986206046
13,0.5515943389892541
13,2.5373888610839863
13,0.46692701454162844
13,1.0608992622375482
13,2.3704477645874
13,3.199905221557616
13,1.0013390411376974
13,0.24172014236449968
13,0.16054989738464265
13,2.029258794021608
13,3.278070324707027
13,1.4886145942688032
13,2.1252061212539664
13,2.8865918462753317
13,2.9042648328781127
13,1.5044556118011485
13,3.8056857248306275
13,0.2712603693008422
13,2.245977665138244
13,2.9764485187530534
13,1.984515524291993
13,2.861123735046382
13,0.7331812210083015
13,4.321286138534548
13,2.0892805587768564
13,0.6885086296081546
13,0.1674045791625982
13,3.004247243499754
13,2.5621994524002067
13,3.1995258728027345
13,2.3290869861602808
13,0.25340731353759693
13,2.0712168266296445
13,2.1044938827514663
13,0.3456256034851073
13,0.29522247467041396
13,3.753907640552521
13,1.177018205833436
13,0.8441480466842659
13,0.27304492568969785
13,0.9399228801727277
13,4.441237170791624
13,4.813443615341187
13,6.220040451431272
13,1.7163057505289718
14,0.8702352615356403
14,2.897903816986087
14,4.342160641860962
14,-0.08838659744262678
14,1.5952576095581108
14,0.0025906112670917025
14,2.6216391464233446
14,0.8092265335082978
14,0.23083309020995912
14,3.2635469665527275
14,3.2451380020141567
14,3.286161807250977
14,1.5700800136566198
14,2.9886651138305673
14,2.484593404006958
14,1.5517742454528811
14,1.4412740436553957
14,0.6497653190612809
14,2.378400595092778
14,0.4891061305999749
14,0.6714323093414301
14,2.7820926338195804
14,0.9003353088378887
14,3.9801721683502187
14,0.9630015054702774
14,-0.07395573139190681
14,1.6999245872497575
14,0.7693117454528853
14,0.8817251136779767
14,0.7348188568115184
14,4.870241336441035
14,4.214942247772216
14,4.161651580810547
14,0.6232027008056651
14,1.8096982021331787
14,0.5101353580474832
14,1.0426317596435624
14,3.438792569732666
14,0.6714884597778337
14,0.6033621879577638
14,0.6479258239746137
14,0.7130783454895031
14,2.7247594184875474
14,2.055086235046385
14,0.7367719152450558
14,0.6090119408607482
14,1.9929939317703242
14,3.3724819921493507
14,5.808206649065017
14,3.0139823030471815
14,3.7766697650909413
14,5.329340263875324
15,3.571241003417967
15,2.0501449569702146
15,0.5271583038330085
15,0.6092192405700736
15,3.562522378540038
15,0.20183652114868522
15,1.5226980323791537
15,5.0449187057495095
15,5.363558939361573
15,1.1383569320678681
15,2.546514516067507
15,1.791867973327637
15,1.1595211372375545
15,2.141262858581541
15,0.36835676574706966
15,2.0354523975372327
15,0.7580074832916264
15,0.9977391319274922
15,0.6857943931579626
15,2.5558889728546133
15,0.6450249427795418
15,0.18279857234954822
15,0.18386393661499234
15,1.8519206211090093
15,0.2643809762954721
15,2.556029556274413
15,1.579887193870543
15,0.7272493827819844
15,2.7408530258178665
15,2.745016231536866
15,1.559599036026004
15,2.2491426597595243
15,2.839151347351077
15,1.7281019351959248
15,0.3067400215148943
15,2.601417819213868
15,2.3019194046020495
15,2.997168018341064
15,18.93284121170043
15,3.916678310394282
15,0.17580832672119584
15,2.0344161739349342
15,3.312435883331297
15,2.2586588508605967
15,1.2835675594329836
15,2.0501175751686094
15,0.15007526588439912
15,1.1617163475036625
15,3.611395406723023
15,6.030865356254581
15,3.535486420440675
15,0.20573421122233526
16,1.4903924652099647
16,1.1716504966735855
16,1.2187895027160636
16,0.6443371715545645
16,1.089478917694091
16,4.167300202178954
16,4.282358270263671
16,2.0751095069885253
16,4.832810869598388
16,1.6863271865844744
16,3.427324986648559
16,1.923872817230226
16,1.1622684486389154
16,2.1353171989440938
16,0.9256226730346704
16,2.9263022651672355
16,1.401496782302858
16,0.5793639053344748
16,0.5542456817626977
16,2.8628534717559795
16,3.3315459791183466
16,0.8888754119873052
16,1.7033459266662625
16,3.2500541576385515
16,0.5709254589080803
16,1.7537054149627682
16,3.4959308048248285
16,3.935687693405157
16,3.5092956188201914
16,3.838471997833251
16,1.076591883850103
16,0.7906821411132832
16,0.9779849487304659
16,1.4689563968658446
16,1.7060528108596804
16,4.061423145294191
16,2.7843811630249036
16,1.8091516502380376
16,1.3238746845245348
16,2.5704693370819047
16,1.071394925308228
16,4.9971974952697735
16,4.806638031768799
16,3.25646059551239
16,0.7488391731262212
16,0.7159703855514525
16,0.40047683105468757
16,0.8171076354980507
16,0.5486748565673825
16,2.603900674438478
16,3.227233324432376
16,5.560951377360024
17,1.2772938339233413
17,2.63893946876526
17,0.501012200927736
17,0.7121377418518087
17,1.4890862663269004
17,0.9108572086334235
17,0.9253754837036148
17,2.529096614074703
17,0.9756056510925291
17,0.589376942062378
17,0.9320547195434585
17,1.6611497886657673
17,1.5287466026306156
17,4.823126243591309
17,-0.3400712898254383
17,1.020007419776917
17,0.6546945449829096
17,5.093364877319333
17,1.484976094055174
17,0.5488573637008658
17,0.8230175374031061
17,0.8274898271560662
17,-0.09836487388611026
17,0.8199162368774395
17,1.0629830593109135
17,1.8286667526245104
17,1.1710513998031624
17,1.3913992233276353
17,3.725755741119386
17,1.1790995361328136
17,0.6665922645568898
17,1.7872661048889142
17,2.8008506401062014
17,2.3126234874725347
17,1.7150090114593493
17,1.653856700229646
17,1.0796017631530752
17,0.4207427291870154
17,4.668973053741457
17,2.770631131744386
17,1.6845421310424804
17,2.5243988067626937
17,0.7208379493713402
17,2.878338710403442
17,-0.05797629165649454
17,0.9177522619247434
17,0.21374558715820235
17,0.032855992889404106
17,6.825823356819155
17,2.9632021350860622
17,5.648864877510073
17,2.0813838338216137
18,0.9722160636901833
18,1.2167239036560034
18,2.0865308906555136
18,4.826474419212345
18,0.45476036071777415
18,0.22376174926758097
18,0.8851444244384759
18,1.0833957672119112
18,2.99377794265747
18,3.7745102882385257
18,0.4224613853454571
18,3.1547353744506808
18,0.5640449523925781
18,3.2342285156249986
18,-0.2557003021240227
18,-0.5406394958496108
18,-0.5494102478027401
18,0.7433303833007869
18,3.0306615829467773
18,0.587375020980835
18,2.3987709467887894
18,0.9270003814697247
18,0.4888850006103507
18,1.1657333374023438
18,1.5148277351379402
18,4.732434208011627
18,0.43529357910156197
18,3.7167012176513694
18,7.369656016921996
18,-0.057199401855470455
18,3.4563353084564206
18,6.166306267738341
18,2.6438584762573214
18,-0.19744794845581026
18,1.997460717296601
18,0.3948730651855463
18,3.861351918411252
18,0.28884201049804403
18,3.3696079307556204
18,0.3117361450195375
18,0.11243438720703125
18,0.29434599609374956
18,0.3213927856445338
18,2.6127782674789417
18,2.1093172087669374
18,3.409797630405426
18,2.553406533050537
18,4.846918264055251
18,2.532077930831909
18,2.463677930831909
18,4.716309564208984
19,3.6183354152679463
19,2.5158381137847883
19,6.23153031806946
19,7.5432417745590215
19,2.557855892181397
19,1.6268432617187472
19,0.5325413375854495
19,2.6568682350158674
19,0.1047342521667538
19,6.516070049285894
19,2.606176314544676
19,4.999286231231693
19,5.7305382083892855
19,1.590456870269776
19,3.4153594089508044
19,1.8676568255424515
19,-0.24733675537109434
19,1.2525436523437499
19,2.525875292587278
19,0.18429949951171842
19,1.5327854261398306
19,2.2423458623886114
19,3.676295064353943
19,0.024463890075686834
19,0.10914146671295288
19,0.6868988784790035
19,0.22925090560912942
19,1.4183944244384747
19,0.2720805358886693
19,5.016719984436037
19,4.352261207580565
19,1.822666670989987
19,-0.0036261428833057607
19,1.3927526953697207
19,0.5200471497535704
19,0.23319884014129677
19,1.418023030471801
19,2.7403604354858437
19,0.4688212257385267
19,3.761505762863157
19,1.7875758380889888
19,0.26020971908569734
19,3.914172583007815
19,3.04326011223793
19,0.07307653503417999
19,0.5108135976791379
19,0.3810155656814578
19,0.029891029357909105
19,3.043690365600585
19,4.291454149818421
19,2.651494563293454
19,1.2957702049255353
20,-0.8266235351562514
20,1.0080120086669915
20,0.7564792633056641
20,0.2881866455078068
20,3.7988204956054688
21,1.4789904472351036
21,2.222278892517087
21,3.981227021789545
21,11.564787337875364
21,4.309124681091312
21,6.302376539230346
21,2.9518339881896978
21,3.406700604248048
21,3.0229083889007526
21,3.788889843368528
21,2.52553648529053
21,0.27173679428100783
21,2.5540410190582303
21,2.6755463829040522
21,3.953312836074831
21,0.7349288848876956
21,1.0142104084968566
21,4.231008067703248
21,1.681656101989745
21,0.9615592350959781
21,1.1189087107658393
21,1.8635289866924274
21,1.7862316822051998
21,1.8019995532989501
21,1.7999534111022952
21,1.0747810923576346
21,1.3890115951538098
21,2.817883868408204
21,3.1789511100769055
21,1.6218209632873535
21,0.7178311717987036
21,0.6699346557617183
21,1.944411268615724
21,3.3678331686019893
21,3.2143429971694912
21,1.9999483116149888
21,0.40920808410644405
21,0.581575949478152
21,2.2501568847656266
21,1.060746878814701
21,0.5354417541503906
21,4.093324148559571
21,4.994882048034672
21,2.10537041130066
21,1.585113425445555
21,4.0861960365295396
21,3.135173575973508
21,3.011908779907227
21,5.759991296195985
21,3.9163735710144003
21,3.415852847862248
21,1.2901273335774757
22,0.7086297496795684
22,2.062291133117675
22,3.1583829360961904
22,2.5650317222595227
22,2.005286418914796
22,2.3959972496032726
22,1.6592639480590812
22,2.447535095977784
22,0.5444244544982908
22,4.603452241134643
22,1.9444169319152813
22,0.7718869812011775
22,4.698564529418945
22,3.210053615570068
22,1.831504108428959
22,2.8849528285980237
22,3.2134167576789867
22,6.897567403030397
22,1.290077952575686
22,1.0870963623046856
22,0.1274853048324589
22,1.073669940185547
22,3.0540172113418578
22,1.6538629158020015
22,1.1429642683029169
22,2.5042318323135406
22,1.1596985030174252
22,2.1167209861755367
22,4.143201885604858
22,5.23262172203064
22,4.29418979988098
22,1.6749262351989707
22,2.563643489074707
22,0.9672794544219974
22,2.6695940322875966
22,0.5916332223892216
22,5.237112364959717
22,2.5886441284179647
22,0.508778688812253
22,5.169300187301637
22,4.933030398941035
22,0.6384091999053982
22,2.9750772819519042
22,3.8652368593215973
22,2.7449943973541284
22,1.8538192871093777
22,3.622169272232057
22,2.1870141988754277
22,3.187948567199708
22,2.672013858222962
22,2.0623611686706544
22,4.209268090820312
23,2.6849605331420854
23,3.0102160011291517
23,3.317972917175293
23,3.2507289756774966
23,3.6801938957214375
23,3.068371598052977
23,2.3142883571624733
23,4.3392623725891095
23,1.1310891059875523
23,4.079587201499938
23,2.2906242599487285
23,1.997577498626704
23,0.9058418212890658
23,2.2295308185577376
23,2.9909124286651636
23,1.60924272260666
23,1.9965078660964974
23,5.749596361160275
23,1.9904149528503368
23,2.492373643493652
23,1.4982925770759583
23,1.2408732294082636
23,3.6655877723693813
23,3.1286165420532246
23,0.5879248394012446
23,4.489651515007021
23,0.47658852939605634
23,2.6078135032653798
23,1.9358715942382805
23,4.816622303009034
23,6.311599118995663
23,0.6777115135192879
23,2.8594587821960467
23,2.8138403399467484
23,1.1674294076919556
23,0.6256964511871335
23,0.6789311088562009
23,1.4651741935729987
23,1.0730610382080066
23,5.449896403121946
23,5.1813464752197245
23,4.5982412555694605
23,2.5478385154724137
23,0.4267781967163078
23,3.765267778778078
23,1.933037808799745
23,2.9616041881561266
23,3.65539952468872
23,0.7114513355255134
23,1.0004988531112682
23,2.4336127286911005
23,2.6301172627766953
24,3.476584909057621
24,1.1639684051513655
24,0.06687380065917736
24,11.4493710269928
24,0.9636564132690424
24,2.442746869659427
24,3.793928884887693
24,3.009282347869874
24,1.3485703926086465
24,5.065664006233217
24,3.096554063415528
24,2.289354074859613
24,2.037412768554688
24,2.74901783752442
24,3.119637567901613
24,1.3097584295272817
24,2.511846136856078
24,1.0784071674346905
24,2.107984007263191
24,0.7195219509124744
24,0.504444669342039
24,0.8500919752120968
24,1.4236687862396238
24,-0.1562841602325431
24,1.3727806358337418
24,1.719193844223021
24,0.5265360740661613
24,0.964611038970947
24,3.5619938522338863
24,0.020880885314941366
24,2.984866368865971
24,2.7975157218933084
24,2.408224979400636
24,2.004787938308713
24,1.5683444896697978
24,1.2635516681671142
24,2.1288855651855485
24,0.5428018035888691
24,3.011576669311527
24,2.093580906677243
24,2.6789335777282695
24,2.8907226402282706
24,2.3643513656616193
24,1.2372234725952147
24,7.080257406616217
24,4.239886415481571
24,2.9954453029632555
24,5.229530350685119
24,5.921176217269894
24,4.166302001190189
24,7.741988386535644
24,1.1542029479980467
25,2.754604174041752
25,2.1269409225463853
25,1.8128481914520265
25,6.203584333801274
25,0.948469178009038
25,0.18616425170898054
25,0.26261975097655466
25,-0.020281713867184692
25,0.4304075622558585
25,0.3133161865234442
25,0.2750743530273425
25,1.461889794921877
25,-0.2564480224609298
25,0.22805270385742205
25,1.241318084716795
25,0.08492928771972785
25,0.2595142974853495
25,0.7832667846679691
25,0.4149601562499967
25,-0.3751265563964852
25,1.2164662658691405
25,0.07559891433715826
25,0.3728163787841794
25,0.6749947357177728
25,0.9255911651611299
25,0.12861551513672254
25,0.41530828857421653
25,0.04542548217773401
25,6.93594370803833
25,0.5133044555664057
25,-0.08671527709961424
25,0.28433477172851696
25,0.7341707153320343
25,-0.5685699462890668
25,-0.35392153015136785
25,0.3657898376464832
25,0.9450642150878892
25,0.20211321411132843
25,0.45247714233398284
25,0.036942541503904636
25,-0.21729342041015798
25,4.545726323699952
25,7.120045603179928
25,3.0830504274368273
25,1.7632274423599226
25,2.2667512058258064
25,6.215489168739315
25,-0.77727970123291
25,0.11639938812255934
25,-0.589734751892089
25,0.3968526420593266
25,1.23821664733887
26,3.404836577606199
26,3.5200205966949483
26,2.756044146537781
26,3.709396302318575
26,1.896902495574949
26,4.558200716781611
26,0.8763069656372089
26,3.0642176818847684
26,2.1985691184997584
26,4.856934273719787
26,5.524932904052735
26,0.18990332717895697
26,6.997731397438052
26,1.4161947357177738
26,1.317594237518307
26,4.602333933734893
26,5.207374131441117
26,3.60661653995514
26,3.1137109298706065
26,0.49757180452346805
26,1.5827178001403808
26,3.163578688716889
26,1.2024731371402742
26,0.10493605422973395
26,1.7642234103679653
26,2.2446407759666456
26,3.5334692979335767
26,3.9049106170654273
26,2.3815360942840584
26,3.307026089477537
26,2.372730929183959
26,3.837675416946409
26,1.7726269123077376
26,2.4445879235267647
26,2.099833163070678
26,1.7026652622222898
26,4.058770985412597
26,3.823965080261228
26,1.1355154434204096
26,2.6156043632507355
26,1.2499647193908707
26,2.5745758602142317
26,4.675857379531861
26,4.398657636260989
26,4.324154885482789
26,6.4794350081443834
26,4.547318895435335
26,5.9231830881118785
26,1.0732617835998521
26,2.11485334854126
26,0.6769596076965314
26,2.210794787597654
27,3.243663475799563
27,1.4952174644470215
27,3.9171618812561046
27,5.180216455078124
27,0.76690908813476
27,3.019058917999274
27,0.606977464294431
27,3.434762322998047
27,0.43056190872192346
27,4.800909159088139
27,2.423623543548583
27,2.4380555374145523
27,1.834938964080811
27,3.161200103759768
27,0.995104727935793
27,1.0768707822799684
27,1.3087288738250749
27,2.843271550750732
27,2.0674981704711897
27,0.38294174633026135
27,1.1182775098800661
27,1.3466248350143433
27,0.6200334411621071
27,3.622382239913942
27,1.0357024765014637
27,2.1017768866538997
27,4.25026837244034
27,3.106772999572751
27,5.985038474273681
27,4.397044370651246
27,3.9978144714355484
27,3.6607025184631325
27,0.13983190002441148
27,0.19816835632324192
27,1.7528066322326659
27,0.7684071884155266
27,5.582381730270383
27,1.3732514923095671
27,2.701072831153869
27,5.997542560005187
27,3.7710116704940777
27,5.74603460121155
27,0.3018378684997529
27,1.277439828109741
27,1.3424409729003894
27,0.1348091754913323
27,2.6928775224685655
27,4.423028558540346
27,3.781945938682557
27,1.745247401428223
27,2.2901320606231694
27,1.0460905436197905
28,0.44100445251464926
28,1.7468402538299568
28,5.302277402496339
28,3.1960956031799324
28,1.2689149570465101
28,0.5048337745666522
28,2.392745357513432
28,0.4804451484680179
28,4.13391390838623
28,4.778816228103636
28,6.285744735336305
28,2.7584748153686522
28,3.7321525295257576
28,0.21992565383911256
28,2.077542908096312
28,3.8614710678100623
28,1.1769837493896471
28,3.1296275119781463
28,1.900388439178471
28,0.8008639505386368
28,3.0609495201110857
28,5.875813018417359
28,2.966554388809202
28,2.609749358367921
28,4.90908675937653
28,0.7994839378356904
28,3.717049919891357
28,2.544610045623781
28,2.842417678451543
28,2.812152196502682
28,1.3631960456848162
28,0.6395360588073729
28,0.3563260162353501
28,3.257342181015014
28,0.9373498329162615
28,2.1117699497222873
28,5.493273332595827
28,1.1869220817565953
28,1.3462557258606012
28,2.0074061012268096
28,5.670915589141847
28,1.414345948791503
28,5.1914767374038675
28,0.4397533008575465
28,0.878933152103424
28,1.5442752309799177
28,1.6631716241836534
28,2.7388147135734573
28,1.5652724441528303
28,4.027319430923466
28,0.8266426231384294
28,2.4461566548665346
29,0.45534439086913636
29,0.015437316894534092
29,1.4211772918701193
29,-0.033194732666014914
29,1.9582023620605469
29,2.462049102783201
29,0.1043773742675782
29,-0.4513067687988297
29,0.259435223388671
29,0.8048355102539091
29,-0.21450870971679592
29,0.12379216308593755
29,-0.06235545043944768
29,0.5873619293212862
29,0.26519846801758007
29,-0.10948914794921194
29,-0.44453787231445574
29,-0.21912164306640847
